positive label,label tax group,pool label,pool tax group,Baltimore,N in class,Features,k,AUC
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,AA,1,0.796
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,AA,2,0.828
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,AA,3,0.897
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,AA,4,0.929
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,PC,1,0.734
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,PC,2,0.688
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,PC,3,0.826
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,PC,4,0.897
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,PC,5,0.944
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,PC,6,0.935
Chordata,phylum,Eukaryota,superkingdom,(-)ssRNA,223,Domains,0,0.849
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,1,0.941
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,2,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,3,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,4,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,5,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,6,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,7,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,8,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,DNA,9,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,AA,1,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,AA,2,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,AA,3,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,AA,4,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,PC,1,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,PC,2,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,PC,3,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,PC,4,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,PC,5,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,PC,6,1.0
Chordata,phylum,Eukaryota,superkingdom,Retro,83,Domains,0,0.96
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,1,0.856
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,2,0.966
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,3,0.985
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,4,0.995
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,5,1.0
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,6,1.0
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,7,1.0
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,8,0.999
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,DNA,9,0.997
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,AA,1,0.986
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,AA,2,0.971
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,AA,3,0.978
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,AA,4,1.0
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,PC,1,0.957
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,PC,2,0.992
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,PC,3,1.0
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,PC,4,0.996
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,PC,5,0.999
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,PC,6,1.0
Arthropoda,phylum,Eukaryota,superkingdom,dsDNA,136,Domains,0,1.0
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,1,0.622
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,2,0.741
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,3,0.786
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,4,0.773
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,5,0.859
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,6,0.841
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,7,0.851
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,8,0.818
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,DNA,9,0.82
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,AA,1,0.892
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,AA,2,0.814
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,AA,3,0.903
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,AA,4,0.896
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,PC,1,0.731
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,PC,2,0.754
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,PC,3,0.75
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,PC,4,0.828
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,PC,5,0.862
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,PC,6,0.853
Arthropoda,phylum,Eukaryota,superkingdom,ssDNA,135,Domains,0,0.887
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,1,0.639
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,2,0.611
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,3,0.646
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,4,0.625
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,5,0.625
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,6,0.75
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,7,0.736
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,8,0.694
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,DNA,9,0.722
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,AA,1,0.694
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,AA,2,0.542
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,AA,3,0.583
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,AA,4,0.792
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,PC,1,0.785
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,PC,2,0.583
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,PC,3,0.333
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,PC,4,0.458
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,PC,5,0.639
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,PC,6,0.653
Arthropoda,phylum,Eukaryota,superkingdom,dsRNA,51,Domains,0,0.881
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,1,0.526
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,2,0.758
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,3,0.9
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,4,0.832
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,5,0.906
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,6,0.93
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,7,0.919
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,8,0.925
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,DNA,9,0.912
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,AA,1,0.858
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,AA,2,0.879
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,AA,3,0.964
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,AA,4,0.97
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,PC,1,0.595
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,PC,2,0.829
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,PC,3,0.83
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,PC,4,0.941
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,PC,5,0.953
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,PC,6,0.973
Arthropoda,phylum,Eukaryota,superkingdom,(+)ssRNA,231,Domains,0,0.946
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,1,0.83
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,2,0.912
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,3,0.95
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,4,0.978
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,5,0.98
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,6,0.988
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,7,0.992
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,8,0.991
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,DNA,9,0.992
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,AA,1,0.957
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,AA,2,0.976
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,AA,3,0.99
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,AA,4,0.982
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,PC,1,0.914
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,PC,2,0.954
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,PC,3,0.991
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,PC,4,0.994
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,PC,5,0.995
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,PC,6,0.992
Streptophyta,phylum,Eukaryota,superkingdom,ssDNA,250,Domains,0,0.966
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,1,0.644
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,2,0.747
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,3,0.84
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,4,0.796
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,5,0.867
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,6,0.844
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,7,0.844
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,8,0.862
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,DNA,9,0.871
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,AA,1,0.756
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,AA,2,0.738
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,AA,3,0.862
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,AA,4,0.911
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,PC,1,0.698
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,PC,2,0.804
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,PC,3,0.804
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,PC,4,0.92
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,PC,5,0.878
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,PC,6,0.88
Streptophyta,phylum,Eukaryota,superkingdom,dsRNA,72,Domains,0,0.917
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,1,0.663
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,2,0.818
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,3,0.972
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,4,0.97
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,5,0.977
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,6,0.994
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,7,0.984
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,8,0.974
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,DNA,9,0.97
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,1,0.888
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,2,0.948
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,3,0.982
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,AA,4,0.994
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,1,0.764
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,2,0.846
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,3,0.913
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,4,0.918
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,5,0.95
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,PC,6,0.96
Streptophyta,phylum,Eukaryota,superkingdom,(+)ssRNA,250,Domains,0,0.959
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,1,0.612
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,2,0.929
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,3,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,4,0.98
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,5,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,6,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,7,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,8,0.918
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,DNA,9,0.827
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,AA,1,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,AA,2,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,AA,3,0.976
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,AA,4,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,PC,1,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,PC,2,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,PC,3,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,PC,4,0.988
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,PC,5,1.0
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,PC,6,0.988
Streptophyta,phylum,Eukaryota,superkingdom,(-)ssRNA,63,Domains,0,1.0
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,1,0.519
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,2,0.926
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,3,0.973
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,4,0.986
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,5,0.999
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,6,0.999
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,7,0.995
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,8,0.993
Mammalia,class,Metazoa,kingdom,dsDNA,250,DNA,9,0.99
Mammalia,class,Metazoa,kingdom,dsDNA,250,AA,1,0.984
Mammalia,class,Metazoa,kingdom,dsDNA,250,AA,2,0.995
Mammalia,class,Metazoa,kingdom,dsDNA,250,AA,3,0.996
Mammalia,class,Metazoa,kingdom,dsDNA,250,AA,4,0.995
Mammalia,class,Metazoa,kingdom,dsDNA,250,PC,1,0.949
Mammalia,class,Metazoa,kingdom,dsDNA,250,PC,2,0.977
Mammalia,class,Metazoa,kingdom,dsDNA,250,PC,3,0.982
Mammalia,class,Metazoa,kingdom,dsDNA,250,PC,4,0.983
Mammalia,class,Metazoa,kingdom,dsDNA,250,PC,5,0.976
Mammalia,class,Metazoa,kingdom,dsDNA,250,PC,6,0.996
Mammalia,class,Metazoa,kingdom,dsDNA,250,Domains,0,0.996
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,1,0.831
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,2,0.905
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,3,0.91
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,4,0.892
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,5,0.914
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,6,0.946
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,7,0.962
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,8,0.967
Mammalia,class,Metazoa,kingdom,ssDNA,250,DNA,9,0.959
Mammalia,class,Metazoa,kingdom,ssDNA,250,AA,1,0.89
Mammalia,class,Metazoa,kingdom,ssDNA,250,AA,2,0.962
Mammalia,class,Metazoa,kingdom,ssDNA,250,AA,3,0.982
Mammalia,class,Metazoa,kingdom,ssDNA,250,AA,4,0.988
Mammalia,class,Metazoa,kingdom,ssDNA,250,PC,1,0.668
Mammalia,class,Metazoa,kingdom,ssDNA,250,PC,2,0.852
Mammalia,class,Metazoa,kingdom,ssDNA,250,PC,3,0.874
Mammalia,class,Metazoa,kingdom,ssDNA,250,PC,4,0.946
Mammalia,class,Metazoa,kingdom,ssDNA,250,PC,5,0.97
Mammalia,class,Metazoa,kingdom,ssDNA,250,PC,6,0.977
Mammalia,class,Metazoa,kingdom,ssDNA,250,Domains,0,0.881
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,1,0.76
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,2,0.823
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,3,0.854
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,4,0.885
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,5,1.0
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,6,0.99
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,7,0.979
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,8,0.958
Mammalia,class,Metazoa,kingdom,dsRNA,48,DNA,9,0.927
Mammalia,class,Metazoa,kingdom,dsRNA,48,AA,1,0.979
Mammalia,class,Metazoa,kingdom,dsRNA,48,AA,2,0.969
Mammalia,class,Metazoa,kingdom,dsRNA,48,AA,3,0.958
Mammalia,class,Metazoa,kingdom,dsRNA,48,AA,4,0.948
Mammalia,class,Metazoa,kingdom,dsRNA,48,PC,1,0.656
Mammalia,class,Metazoa,kingdom,dsRNA,48,PC,2,0.729
Mammalia,class,Metazoa,kingdom,dsRNA,48,PC,3,0.781
Mammalia,class,Metazoa,kingdom,dsRNA,48,PC,4,0.729
Mammalia,class,Metazoa,kingdom,dsRNA,48,PC,5,0.76
Mammalia,class,Metazoa,kingdom,dsRNA,48,PC,6,0.885
Mammalia,class,Metazoa,kingdom,dsRNA,48,Domains,0,0.924
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,1,0.758
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,2,0.924
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,3,0.937
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,4,0.93
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,5,0.937
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,6,0.961
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,7,0.979
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,8,0.982
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,DNA,9,0.98
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,AA,1,0.915
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,AA,2,0.965
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,AA,3,0.985
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,AA,4,0.983
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,PC,1,0.864
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,PC,2,0.879
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,PC,3,0.905
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,PC,4,0.981
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,PC,5,0.982
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,PC,6,0.982
Mammalia,class,Metazoa,kingdom,(+)ssRNA,250,Domains,0,0.919
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,1,0.52
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,2,0.711
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,3,0.798
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,4,0.742
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,5,0.792
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,6,0.841
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,7,0.843
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,8,0.86
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,DNA,9,0.864
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,AA,1,0.754
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,AA,2,0.824
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,AA,3,0.914
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,AA,4,0.93
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,PC,1,0.703
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,PC,2,0.712
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,PC,3,0.81
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,PC,4,0.907
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,PC,5,0.934
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,PC,6,0.937
Mammalia,class,Metazoa,kingdom,(-)ssRNA,250,Domains,0,0.792
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,1,0.858
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,2,0.981
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,3,0.986
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,4,0.998
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,5,1.0
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,6,1.0
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,7,1.0
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,8,1.0
Mammalia,class,Metazoa,kingdom,Retro,116,DNA,9,1.0
Mammalia,class,Metazoa,kingdom,Retro,116,AA,1,0.976
Mammalia,class,Metazoa,kingdom,Retro,116,AA,2,0.996
Mammalia,class,Metazoa,kingdom,Retro,116,AA,3,0.998
Mammalia,class,Metazoa,kingdom,Retro,116,AA,4,0.998
Mammalia,class,Metazoa,kingdom,Retro,116,PC,1,0.919
Mammalia,class,Metazoa,kingdom,Retro,116,PC,2,0.909
Mammalia,class,Metazoa,kingdom,Retro,116,PC,3,0.993
Mammalia,class,Metazoa,kingdom,Retro,116,PC,4,0.998
Mammalia,class,Metazoa,kingdom,Retro,116,PC,5,1.0
Mammalia,class,Metazoa,kingdom,Retro,116,PC,6,1.0
Mammalia,class,Metazoa,kingdom,Retro,116,Domains,0,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,1,0.838
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,2,0.996
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,3,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,4,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,5,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,6,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,7,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,8,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,DNA,9,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,AA,1,0.997
Insecta,class,Metazoa,kingdom,dsDNA,128,AA,2,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,AA,3,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,AA,4,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,PC,1,0.969
Insecta,class,Metazoa,kingdom,dsDNA,128,PC,2,0.997
Insecta,class,Metazoa,kingdom,dsDNA,128,PC,3,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,PC,4,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,PC,5,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,PC,6,1.0
Insecta,class,Metazoa,kingdom,dsDNA,128,Domains,0,1.0
Insecta,class,Metazoa,kingdom,ssDNA,99,DNA,1,0.479
Insecta,class,Metazoa,kingdom,ssDNA,99,DNA,2,0.692
Insecta,class,Metazoa,kingdom,ssDNA,99,DNA,3,0.552
Insecta,class,Metazoa,kingdom,ssDNA,99,DNA,4,0.723
Insecta,class,Metazoa,kingdom,ssDNA,99,DNA,5,0.772
