label,label_tax,pool_label,pool_tax,Baltimore,N,Features,k,AUC,Acc,Spec,Sens,FDR,TP,TN,FP,FN
Lepidoptera,order,Insecta,class,all,273,PC,4,0.885,0.84,0.76,0.91,0.2,32,26,8,3
Lepidoptera,order,Insecta,class,all,273,PC,5,0.902,0.78,0.65,0.91,0.27,32,22,12,3
Lepidoptera,order,Insecta,class,all,273,PC,6,0.939,0.61,0.21,1.0,0.44,35,7,27,0
Lepidoptera,order,Insecta,class,all,273,Domains,0,0.911,0.91,0.88,0.94,0.11,33,30,4,2
Hemiptera,order,Insecta,class,all,114,DNA,1,0.529,0.55,1.0,0.0,NA,0,16,0,13
Hemiptera,order,Insecta,class,all,114,DNA,2,0.697,0.69,0.69,0.69,0.36,9,11,5,4
Hemiptera,order,Insecta,class,all,114,DNA,3,0.75,0.66,0.69,0.62,0.38,8,11,5,5
Hemiptera,order,Insecta,class,all,114,DNA,4,0.76,0.76,0.75,0.77,0.29,10,12,4,3
Hemiptera,order,Insecta,class,all,114,DNA,5,0.779,0.72,0.81,0.62,0.27,8,13,3,5
Hemiptera,order,Insecta,class,all,114,DNA,6,0.769,0.69,0.81,0.54,0.3,7,13,3,6
Hemiptera,order,Insecta,class,all,114,DNA,7,0.76,0.69,0.81,0.54,0.3,7,13,3,6
Hemiptera,order,Insecta,class,all,114,DNA,8,0.74,0.66,0.88,0.38,0.29,5,14,2,8
Hemiptera,order,Insecta,class,all,114,DNA,9,0.635,0.55,1.0,0.0,NA,0,16,0,13
Hemiptera,order,Insecta,class,all,114,AA,1,0.678,0.55,0.81,0.23,0.5,3,13,3,10
Hemiptera,order,Insecta,class,all,114,AA,2,0.88,0.76,0.88,0.62,0.2,8,14,2,5
Hemiptera,order,Insecta,class,all,114,AA,3,0.88,0.69,1.0,0.31,0.0,4,16,0,9
Hemiptera,order,Insecta,class,all,114,AA,4,0.909,0.59,1.0,0.08,0.0,1,16,0,12
Hemiptera,order,Insecta,class,all,114,PC,1,0.606,0.62,0.62,0.62,0.43,8,10,6,5
Hemiptera,order,Insecta,class,all,114,PC,2,0.558,0.55,0.62,0.46,0.5,6,10,6,7
Hemiptera,order,Insecta,class,all,114,PC,3,0.88,0.83,0.81,0.85,0.21,11,13,3,2
Hemiptera,order,Insecta,class,all,114,PC,4,0.812,0.69,0.94,0.38,0.17,5,15,1,8
Hemiptera,order,Insecta,class,all,114,PC,5,0.808,0.59,1.0,0.08,0.0,1,16,0,12
Hemiptera,order,Insecta,class,all,114,PC,6,0.803,0.62,1.0,0.15,0.0,2,16,0,11
Hemiptera,order,Insecta,class,all,114,Domains,0,0.668,0.76,0.81,0.69,0.25,9,13,3,4
Libellulidae,family,Insecta,class,all,53,DNA,1,0.429,0.5,0.43,0.57,0.5,4,3,4,3
Libellulidae,family,Insecta,class,all,53,DNA,2,0.735,0.79,0.71,0.86,0.25,6,5,2,1
Libellulidae,family,Insecta,class,all,53,DNA,3,0.816,0.64,0.71,0.57,0.33,4,5,2,3
Libellulidae,family,Insecta,class,all,53,DNA,4,1.0,0.71,1.0,0.43,0.0,3,7,0,4
Libellulidae,family,Insecta,class,all,53,DNA,5,0.98,0.79,1.0,0.57,0.0,4,7,0,3
Libellulidae,family,Insecta,class,all,53,DNA,6,0.959,0.64,1.0,0.29,0.0,2,7,0,5
Libellulidae,family,Insecta,class,all,53,DNA,7,0.98,0.5,1.0,0.0,NA,0,7,0,7
Libellulidae,family,Insecta,class,all,53,DNA,8,0.612,0.5,1.0,0.0,NA,0,7,0,7
Libellulidae,family,Insecta,class,all,53,DNA,9,0.592,0.5,1.0,0.0,NA,0,7,0,7
Libellulidae,family,Insecta,class,all,53,AA,1,1.0,0.93,1.0,0.86,0.0,6,7,0,1
Libellulidae,family,Insecta,class,all,53,AA,2,1.0,0.86,1.0,0.71,0.0,5,7,0,2
Libellulidae,family,Insecta,class,all,53,AA,3,0.755,0.5,1.0,0.0,NA,0,7,0,7
Libellulidae,family,Insecta,class,all,53,AA,4,1.0,0.5,1.0,0.0,NA,0,7,0,7
Libellulidae,family,Insecta,class,all,53,PC,1,0.98,0.93,0.86,1.0,0.12,7,6,1,0
Libellulidae,family,Insecta,class,all,53,PC,2,1.0,0.93,1.0,0.86,0.0,6,7,0,1
Libellulidae,family,Insecta,class,all,53,PC,3,1.0,0.79,1.0,0.57,0.0,4,7,0,3
Libellulidae,family,Insecta,class,all,53,PC,4,0.755,0.64,1.0,0.29,0.0,2,7,0,5
Libellulidae,family,Insecta,class,all,53,PC,5,0.735,0.5,1.0,0.0,NA,0,7,0,7
Libellulidae,family,Insecta,class,all,53,PC,6,0.878,0.5,1.0,0.0,NA,0,7,0,7
Libellulidae,family,Insecta,class,all,53,Domains,0,1.0,1.0,1.0,1.0,0.0,7,7,0,0
Odonata,order,Insecta,class,all,87,DNA,1,0.5,0.5,0.7,0.33,0.43,4,7,3,8
Odonata,order,Insecta,class,all,87,DNA,2,0.892,0.77,0.9,0.67,0.11,8,9,1,4
Odonata,order,Insecta,class,all,87,DNA,3,0.808,0.73,0.8,0.67,0.2,8,8,2,4
Odonata,order,Insecta,class,all,87,DNA,4,0.95,0.82,1.0,0.67,0.0,8,10,0,4
Odonata,order,Insecta,class,all,87,DNA,5,0.95,0.73,1.0,0.5,0.0,6,10,0,6
Odonata,order,Insecta,class,all,87,DNA,6,1.0,0.73,1.0,0.5,0.0,6,10,0,6
Odonata,order,Insecta,class,all,87,DNA,7,1.0,0.55,1.0,0.17,0.0,2,10,0,10
Odonata,order,Insecta,class,all,87,DNA,8,0.508,0.45,1.0,0.0,NA,0,10,0,12
Odonata,order,Insecta,class,all,87,DNA,9,0.592,0.45,1.0,0.0,NA,0,10,0,12
Odonata,order,Insecta,class,all,87,AA,1,0.992,0.91,0.9,0.92,0.08,11,9,1,1
Odonata,order,Insecta,class,all,87,AA,2,1.0,0.86,1.0,0.75,0.0,9,10,0,3
Odonata,order,Insecta,class,all,87,AA,3,0.9,0.5,1.0,0.08,0.0,1,10,0,11
Odonata,order,Insecta,class,all,87,AA,4,1.0,0.45,1.0,0.0,NA,0,10,0,12
Odonata,order,Insecta,class,all,87,PC,1,0.975,0.91,0.9,0.92,0.08,11,9,1,1
Odonata,order,Insecta,class,all,87,PC,2,1.0,0.95,1.0,0.92,0.0,11,10,0,1
Odonata,order,Insecta,class,all,87,PC,3,0.933,0.82,1.0,0.67,0.0,8,10,0,4
Odonata,order,Insecta,class,all,87,PC,4,0.842,0.5,1.0,0.08,0.0,1,10,0,11
Odonata,order,Insecta,class,all,87,PC,5,0.908,0.5,1.0,0.08,0.0,1,10,0,11
Odonata,order,Insecta,class,all,87,PC,6,0.992,0.45,1.0,0.0,NA,0,10,0,12
Odonata,order,Insecta,class,all,87,Domains,0,1.0,1.0,1.0,1.0,0.0,12,10,0,0
Insecta,class,Arthropoda,phylum,all,215,DNA,1,0.759,0.76,0.8,0.72,0.19,21,20,5,8
Insecta,class,Arthropoda,phylum,all,215,DNA,2,0.702,0.65,0.52,0.76,0.35,22,13,12,7
Insecta,class,Arthropoda,phylum,all,215,DNA,3,0.596,0.61,0.56,0.66,0.37,19,14,11,10
Insecta,class,Arthropoda,phylum,all,215,DNA,4,0.716,0.65,0.64,0.66,0.32,19,16,9,10
Insecta,class,Arthropoda,phylum,all,215,DNA,5,0.748,0.72,0.68,0.76,0.27,22,17,8,7
Insecta,class,Arthropoda,phylum,all,215,DNA,6,0.807,0.76,0.72,0.79,0.23,23,18,7,6
Insecta,class,Arthropoda,phylum,all,215,DNA,7,0.794,0.74,0.76,0.72,0.22,21,19,6,8
Insecta,class,Arthropoda,phylum,all,215,DNA,8,0.788,0.69,0.76,0.62,0.25,18,19,6,11
Insecta,class,Arthropoda,phylum,all,215,DNA,9,0.771,0.67,0.76,0.59,0.26,17,19,6,12
Insecta,class,Arthropoda,phylum,all,215,AA,1,0.735,0.8,0.72,0.86,0.22,25,18,7,4
Insecta,class,Arthropoda,phylum,all,215,AA,2,0.814,0.78,0.72,0.83,0.23,24,18,7,5
Insecta,class,Arthropoda,phylum,all,215,AA,3,0.756,0.7,0.56,0.83,0.31,24,14,11,5
Insecta,class,Arthropoda,phylum,all,215,AA,4,0.854,0.74,0.6,0.86,0.29,25,15,10,4
Insecta,class,Arthropoda,phylum,all,215,PC,1,0.454,0.59,0.56,0.62,0.38,18,14,11,11
Insecta,class,Arthropoda,phylum,all,215,PC,2,0.661,0.63,0.52,0.72,0.36,21,13,12,8
Insecta,class,Arthropoda,phylum,all,215,PC,3,0.695,0.72,0.6,0.83,0.29,24,15,10,5
Insecta,class,Arthropoda,phylum,all,215,PC,4,0.814,0.72,0.6,0.83,0.29,24,15,10,5
Insecta,class,Arthropoda,phylum,all,215,PC,5,0.786,0.76,0.56,0.93,0.29,27,14,11,2
Insecta,class,Arthropoda,phylum,all,215,PC,6,0.841,0.67,0.36,0.93,0.37,27,9,16,2
Insecta,class,Arthropoda,phylum,all,215,Domains,0,0.696,0.74,0.64,0.83,0.27,24,16,9,5
Decapoda,order,Arthropoda,phylum,all,60,DNA,1,0.518,0.4,0.38,0.43,0.62,3,3,5,4
Decapoda,order,Arthropoda,phylum,all,60,DNA,2,0.643,0.6,0.62,0.57,0.43,4,5,3,3
Decapoda,order,Arthropoda,phylum,all,60,DNA,3,0.446,0.4,0.5,0.29,0.67,2,4,4,5
Decapoda,order,Arthropoda,phylum,all,60,DNA,4,0.643,0.8,1.0,0.57,0.0,4,8,0,3
Decapoda,order,Arthropoda,phylum,all,60,DNA,5,0.625,0.73,1.0,0.43,0.0,3,8,0,4
Decapoda,order,Arthropoda,phylum,all,60,DNA,6,0.679,0.73,1.0,0.43,0.0,3,8,0,4
Decapoda,order,Arthropoda,phylum,all,60,DNA,7,0.607,0.6,0.75,0.43,0.4,3,6,2,4
Decapoda,order,Arthropoda,phylum,all,60,DNA,8,0.643,0.6,0.5,0.71,0.44,5,4,4,2
Decapoda,order,Arthropoda,phylum,all,60,DNA,9,0.607,0.47,0.5,0.43,0.57,3,4,4,4
Decapoda,order,Arthropoda,phylum,all,60,AA,1,0.625,0.8,1.0,0.57,0.0,4,8,0,3
Decapoda,order,Arthropoda,phylum,all,60,AA,2,0.714,0.6,0.75,0.43,0.4,3,6,2,4
Decapoda,order,Arthropoda,phylum,all,60,AA,3,0.839,0.67,0.88,0.43,0.25,3,7,1,4
Decapoda,order,Arthropoda,phylum,all,60,AA,4,0.696,0.73,1.0,0.43,0.0,3,8,0,4
Decapoda,order,Arthropoda,phylum,all,60,PC,1,0.554,0.67,0.88,0.43,0.25,3,7,1,4
Decapoda,order,Arthropoda,phylum,all,60,PC,2,0.768,0.8,0.88,0.71,0.17,5,7,1,2
Decapoda,order,Arthropoda,phylum,all,60,PC,3,0.786,0.73,0.88,0.57,0.2,4,7,1,3
Decapoda,order,Arthropoda,phylum,all,60,PC,4,0.768,0.8,0.88,0.71,0.17,5,7,1,2
Decapoda,order,Arthropoda,phylum,all,60,PC,5,0.625,0.73,0.88,0.57,0.2,4,7,1,3
Decapoda,order,Arthropoda,phylum,all,60,PC,6,0.518,0.67,1.0,0.29,0.0,2,8,0,5
Decapoda,order,Arthropoda,phylum,all,60,Domains,0,0.75,0.87,1.0,0.71,0.0,5,8,0,2
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,1,0.704,0.65,0.7,0.59,0.35,63,81,34,43
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,2,0.846,0.79,0.77,0.82,0.24,87,88,27,19
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,3,0.882,0.81,0.8,0.81,0.21,86,92,23,20
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,4,0.878,0.79,0.82,0.76,0.21,81,94,21,25
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,5,0.882,0.81,0.84,0.77,0.18,82,97,18,24
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,6,0.907,0.86,0.87,0.84,0.14,89,100,15,17
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,7,0.911,0.86,0.85,0.86,0.16,91,98,17,15
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,8,0.918,0.83,0.86,0.8,0.16,85,99,16,21
Arthropoda,phylum,Metazoa,kingdom,all,883,DNA,9,0.915,0.81,0.87,0.75,0.16,80,100,15,26
Arthropoda,phylum,Metazoa,kingdom,all,883,AA,1,0.854,0.76,0.77,0.76,0.25,81,88,27,25
Arthropoda,phylum,Metazoa,kingdom,all,883,AA,2,0.893,0.85,0.85,0.84,0.16,89,98,17,17
Arthropoda,phylum,Metazoa,kingdom,all,883,AA,3,0.899,0.85,0.83,0.86,0.17,91,96,19,15
Arthropoda,phylum,Metazoa,kingdom,all,883,AA,4,0.916,0.84,0.79,0.9,0.2,95,91,24,11
Arthropoda,phylum,Metazoa,kingdom,all,883,PC,1,0.725,0.7,0.72,0.67,0.31,71,83,32,35
Arthropoda,phylum,Metazoa,kingdom,all,883,PC,2,0.763,0.73,0.7,0.77,0.3,82,80,35,24
Arthropoda,phylum,Metazoa,kingdom,all,883,PC,3,0.772,0.73,0.7,0.77,0.3,82,80,35,24
Arthropoda,phylum,Metazoa,kingdom,all,883,PC,4,0.857,0.81,0.76,0.86,0.24,91,87,28,15
Arthropoda,phylum,Metazoa,kingdom,all,883,PC,5,0.896,0.85,0.79,0.91,0.2,96,91,24,10
Arthropoda,phylum,Metazoa,kingdom,all,883,PC,6,0.884,0.8,0.69,0.92,0.27,98,79,36,8
Arthropoda,phylum,Metazoa,kingdom,all,883,Domains,0,0.943,0.9,0.83,0.98,0.15,104,96,19,2
Veneroida,order,Metazoa,kingdom,all,50,DNA,1,0.262,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,DNA,2,0.881,0.69,1.0,0.33,0.0,2,7,0,4
Veneroida,order,Metazoa,kingdom,all,50,DNA,3,0.952,0.77,1.0,0.5,0.0,3,7,0,3
Veneroida,order,Metazoa,kingdom,all,50,DNA,4,0.905,0.69,1.0,0.33,0.0,2,7,0,4
Veneroida,order,Metazoa,kingdom,all,50,DNA,5,0.929,0.69,1.0,0.33,0.0,2,7,0,4
Veneroida,order,Metazoa,kingdom,all,50,DNA,6,0.929,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,DNA,7,0.929,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,DNA,8,0.214,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,DNA,9,0.167,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,AA,1,0.881,0.85,1.0,0.67,0.0,4,7,0,2
Veneroida,order,Metazoa,kingdom,all,50,AA,2,1.0,0.77,1.0,0.5,0.0,3,7,0,3
Veneroida,order,Metazoa,kingdom,all,50,AA,3,0.738,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,AA,4,0.952,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,PC,1,0.929,0.85,1.0,0.67,0.0,4,7,0,2
Veneroida,order,Metazoa,kingdom,all,50,PC,2,0.952,0.85,1.0,0.67,0.0,4,7,0,2
Veneroida,order,Metazoa,kingdom,all,50,PC,3,1.0,0.85,1.0,0.67,0.0,4,7,0,2
Veneroida,order,Metazoa,kingdom,all,50,PC,4,1.0,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,PC,5,0.905,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,PC,6,0.452,0.54,1.0,0.0,NA,0,7,0,6
Veneroida,order,Metazoa,kingdom,all,50,Domains,0,0.976,0.92,1.0,0.83,0.0,5,7,0,1
Bivalvia,class,Metazoa,kingdom,all,66,DNA,1,0.375,0.65,0.67,0.62,0.38,5,6,3,3
Bivalvia,class,Metazoa,kingdom,all,66,DNA,2,0.889,0.82,0.67,1.0,0.27,8,6,3,0
Bivalvia,class,Metazoa,kingdom,all,66,DNA,3,1.0,0.88,1.0,0.75,0.0,6,9,0,2
Bivalvia,class,Metazoa,kingdom,all,66,DNA,4,0.931,0.88,1.0,0.75,0.0,6,9,0,2
Bivalvia,class,Metazoa,kingdom,all,66,DNA,5,1.0,0.88,1.0,0.75,0.0,6,9,0,2
Bivalvia,class,Metazoa,kingdom,all,66,DNA,6,1.0,0.88,1.0,0.75,0.0,6,9,0,2
Bivalvia,class,Metazoa,kingdom,all,66,DNA,7,0.972,0.82,1.0,0.62,0.0,5,9,0,3
Bivalvia,class,Metazoa,kingdom,all,66,DNA,8,0.917,0.53,1.0,0.0,NA,0,9,0,8
Bivalvia,class,Metazoa,kingdom,all,66,DNA,9,0.667,0.53,1.0,0.0,NA,0,9,0,8
Bivalvia,class,Metazoa,kingdom,all,66,AA,1,1.0,0.94,0.89,1.0,0.11,8,8,1,0
Bivalvia,class,Metazoa,kingdom,all,66,AA,2,0.972,0.88,1.0,0.75,0.0,6,9,0,2
Bivalvia,class,Metazoa,kingdom,all,66,AA,3,0.875,0.53,1.0,0.0,NA,0,9,0,8
Bivalvia,class,Metazoa,kingdom,all,66,AA,4,0.889,0.53,1.0,0.0,NA,0,9,0,8
Bivalvia,class,Metazoa,kingdom,all,66,PC,1,0.792,0.82,1.0,0.62,0.0,5,9,0,3
Bivalvia,class,Metazoa,kingdom,all,66,PC,2,0.722,0.53,0.67,0.38,0.5,3,6,3,5
Bivalvia,class,Metazoa,kingdom,all,66,PC,3,0.889,0.76,0.89,0.62,0.17,5,8,1,3
Bivalvia,class,Metazoa,kingdom,all,66,PC,4,0.639,0.76,1.0,0.5,0.0,4,9,0,4
Bivalvia,class,Metazoa,kingdom,all,66,PC,5,0.736,0.53,1.0,0.0,NA,0,9,0,8
Bivalvia,class,Metazoa,kingdom,all,66,PC,6,0.417,0.53,1.0,0.0,NA,0,9,0,8
Bivalvia,class,Metazoa,kingdom,all,66,Domains,0,0.889,0.76,0.78,0.75,0.25,6,7,2,2
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,1,0.427,0.58,0.69,0.45,0.44,5,9,4,6
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,2,0.755,0.75,0.69,0.82,0.31,9,9,4,2
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,3,0.783,0.88,0.77,1.0,0.21,11,10,3,0
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,4,0.783,0.83,0.69,1.0,0.27,11,9,4,0
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,5,0.769,0.83,0.77,0.91,0.23,10,10,3,1
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,6,0.776,0.79,0.77,0.82,0.25,9,10,3,2
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,7,0.783,0.79,0.77,0.82,0.25,9,10,3,2
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,8,0.734,0.75,0.69,0.82,0.31,9,9,4,2
Mollusca,phylum,Metazoa,kingdom,all,95,DNA,9,0.79,0.58,0.23,1.0,0.48,11,3,10,0
Mollusca,phylum,Metazoa,kingdom,all,95,AA,1,0.958,0.83,0.85,0.82,0.18,9,11,2,2
Mollusca,phylum,Metazoa,kingdom,all,95,AA,2,0.923,0.83,0.85,0.82,0.18,9,11,2,2
Mollusca,phylum,Metazoa,kingdom,all,95,AA,3,0.804,0.67,0.62,0.73,0.38,8,8,5,3
Mollusca,phylum,Metazoa,kingdom,all,95,AA,4,0.846,0.67,0.38,1.0,0.42,11,5,8,0
Mollusca,phylum,Metazoa,kingdom,all,95,PC,1,0.846,0.79,0.85,0.73,0.2,8,11,2,3
Mollusca,phylum,Metazoa,kingdom,all,95,PC,2,0.825,0.79,0.92,0.64,0.12,7,12,1,4
Mollusca,phylum,Metazoa,kingdom,all,95,PC,3,0.902,0.75,0.85,0.64,0.22,7,11,2,4
Mollusca,phylum,Metazoa,kingdom,all,95,PC,4,0.727,0.71,0.62,0.82,0.36,9,8,5,2
Mollusca,phylum,Metazoa,kingdom,all,95,PC,5,0.727,0.62,0.38,0.91,0.44,10,5,8,1
Mollusca,phylum,Metazoa,kingdom,all,95,PC,6,0.86,0.79,0.62,1.0,0.31,11,8,5,0
Mollusca,phylum,Metazoa,kingdom,all,95,Domains,0,0.888,0.75,0.69,0.82,0.31,9,9,4,2
